Time (sec),RPM,RPM Rate (RPM/sec),Coolant Temp (F),TPS (%),TPS Rate (%/sec),MAP (psi),MAP Rate (psi/sec),Barometer (psi),Battery Volt (V),Lambda Measured,Starting Compensation - Fuel (%),System Temperature (F),System Error,System Status,Charge Time Clip,Open Time Clip,Coil OverCurrent,
0.969,2744,7045,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
0.979,2744,7045,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
0.989,2603,-6119,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
0.999,2603,-6119,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.009,2758,7125,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.019,2758,7125,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.029,2758,7125,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.039,2618,-6109,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.049,2618,-6109,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.059,2774,7213,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.069,2774,7213,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.079,2634,-6146,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.089,2634,-6146,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.099,2790,7255,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.109,2790,7255,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.119,2790,7255,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.129,2650,-6184,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.139,2650,-6184,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.149,2803,7147,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.159,2803,7147,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.169,2669,-5961,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.179,2669,-5961,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.189,2826,7396,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.199,2826,7396,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.209,2690,-6099,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.219,2690,-6099,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.229,2855,7853,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.239,2855,7853,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.249,2855,7853,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.259,2719,-6163,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.269,2719,-6163,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.279,2871,7274,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.289,2871,7274,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.299,2733,-6286,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.309,2733,-6286,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.319,2896,7868,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.329,2896,7868,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.339,2759,-6299,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.349,2759,-6299,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.359,2914,7530,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.369,2914,7530,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.379,2776,-6386,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.389,2776,-6386,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.399,2939,7984,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.409,2939,7984,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.419,2939,7984,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.429,2820,-5594,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.439,2820,-5594,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.449,2991,8526,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.459,2991,8526,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.469,2849,-6743,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.479,2849,-6743,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.489,2995,7288,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.499,2995,7288,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.509,2877,-5659,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.519,2877,-5659,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.529,3052,8904,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.539,3052,8904,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.549,2909,-6934,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.559,2909,-6934,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.569,3050,7167,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.579,3050,7167,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.589,2921,-6280,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.599,2921,-6280,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.609,3083,8326,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.619,3083,8326,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.629,2952,-6446,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.639,2952,-6446,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.649,3109,8135,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.659,3109,8135,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.669,2987,-6074,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.679,2987,-6074,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.689,3142,8118,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.699,3142,8118,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.709,3019,-6189,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.719,3178,8422,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.729,3178,8422,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.740,3033,-7331,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.749,3033,-7331,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.759,3191,8405,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.769,3191,8405,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.779,3076,-5896,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.789,3076,-5896,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.799,3240,8857,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.809,3240,8857,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.819,3112,-6640,172.6,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.829,3112,-6640,170.8,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.839,3271,8670,172.6,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.849,3271,8670,172.6,100.0,0,12.17,1.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.859,3138,-6956,170.8,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.869,3138,-6956,172.6,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.879,3283,7935,172.6,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.889,3283,7935,172.6,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.899,3154,-6782,172.6,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.909,3305,8319,172.6,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.919,3305,8319,170.8,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.929,3180,-6625,172.6,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.939,3180,-6625,172.6,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.949,3329,8267,172.6,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.959,3329,8267,172.6,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.969,3234,-5121,172.6,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.979,3234,-5121,172.6,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.989,3407,9823,172.6,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.000,3304,-5673,172.6,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.009,3304,-5673,172.6,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.019,3437,7619,172.6,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.029,3437,7619,172.6,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.039,3274,-8896,172.6,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.049,3274,-8896,172.6,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.059,3396,6906,172.6,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.069,3396,6906,172.6,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.079,3267,-7026,172.6,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.089,3429,9259,172.6,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.099,3429,9259,172.6,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.109,3334,-5280,172.6,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.119,3334,-5280,172.6,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.129,3503,9866,172.6,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.139,3503,9866,172.6,100.0,0,12.18,1.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.149,3399,-5892,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.159,3544,8567,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.169,3544,8567,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.179,3411,-7562,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.189,3411,-7562,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.199,3533,7185,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.209,3533,7185,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.219,3378,-8727,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.229,3509,7662,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.239,3509,7662,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.249,3422,-4961,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.259,3422,-4961,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.269,3602,10808,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.280,3513,-5211,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.289,3513,-5211,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.299,3647,8146,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.309,3647,8146,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.319,3500,-8577,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.330,3630,7866,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.339,3630,7866,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.349,3513,-6852,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.359,3513,-6852,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.369,3650,8336,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.379,3543,8336,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.389,3543,-6318,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.399,3699,9618,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.409,3699,9618,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.419,3610,-5355,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.429,3745,8427,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.439,3745,8427,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.449,3631,-6900,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.459,3631,-6900,172.6,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.469,3760,8085,172.6,100.0,0,12.18,0.0,12.46,11.50,0.50,100,49,0,2,0,0,0,
