Time (sec),RPM,RPM Rate (RPM/sec),Coolant Temp (F),TPS (%),TPS Rate (%/sec),MAP (psi),MAP Rate (psi/sec),Barometer (psi),Battery Volt (V),Lambda Measured,Starting Compensation - Fuel (%),System Temperature (F),System Error,System Status,Charge Time Clip,Open Time Clip,Coil OverCurrent,
0.539,1813,10122,156.4,100.0,0,12.14,0.0,12.46,11.60,0.50,118,49,0,2,0,0,0,
0.549,1813,10122,156.4,100.0,0,12.14,0.0,12.46,11.70,0.50,118,49,0,2,0,0,0,
0.559,1813,10122,156.4,100.0,0,12.14,0.0,12.46,11.70,0.50,118,50,0,2,0,0,0,
0.569,1751,-1810,156.4,100.0,0,12.14,0.0,12.46,11.60,0.50,117,49,0,2,0,0,0,
0.579,1751,-1810,156.4,100.0,0,12.14,0.0,12.46,11.60,0.50,117,49,0,2,0,0,0,
0.589,1751,-1810,156.4,100.0,0,12.14,0.0,12.46,11.70,0.50,117,49,0,2,0,0,0,
0.599,2036,9674,156.4,100.0,0,12.14,0.0,12.46,11.60,0.50,115,49,0,2,0,0,0,
0.609,2036,9674,156.4,100.0,0,12.15,1.0,12.46,11.60,0.50,115,49,0,2,0,0,0,
0.619,2036,9674,156.4,100.0,0,12.15,0.0,12.46,11.70,0.50,115,49,0,2,0,0,0,
0.629,2025,-371,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,113,49,0,2,0,0,0,
0.639,2025,-371,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,113,49,0,2,0,0,0,
0.649,2302,10629,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,112,49,0,2,0,0,0,
0.659,2302,10629,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,112,49,0,2,0,0,0,
0.669,2302,10629,156.4,100.0,0,12.15,0.0,12.46,11.70,0.50,112,49,0,2,0,0,0,
0.679,2179,-4468,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,110,49,0,2,0,0,0,
0.689,2179,-4468,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,110,49,0,2,0,0,0,
0.699,2179,-4468,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,110,49,0,2,0,0,0,
0.709,2373,7673,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,108,49,0,2,0,0,0,
0.719,2373,7673,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,108,49,0,2,0,0,0,
0.729,2242,-4895,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,107,49,0,2,0,0,0,
0.739,2242,-4895,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,107,49,0,2,0,0,0,
0.749,2242,-4895,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,107,49,0,2,0,0,0,
0.759,2425,7398,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,105,49,0,2,0,0,0,
0.769,2425,7398,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,105,49,0,2,0,0,0,
0.779,2287,-5261,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,103,49,0,2,0,0,0,
0.789,2287,-5261,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,103,49,0,2,0,0,0,
0.799,2287,-5261,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,103,49,0,2,0,0,0,
0.809,2469,7490,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,102,49,0,2,0,0,0,
0.819,2469,7490,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,102,49,0,2,0,0,0,
0.829,2320,-5763,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
0.839,2320,-5763,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
0.849,2320,-5763,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
0.859,2497,7367,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
0.869,2497,7367,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
0.879,2345,-5943,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
0.889,2345,-5943,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
0.899,2345,-5943,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
0.909,2507,6769,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
0.919,2507,6769,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
0.929,2351,-6114,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
0.939,2351,-6114,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
0.949,2351,-6114,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
0.959,2518,7009,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
0.969,2518,7009,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
0.979,2363,-6106,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
0.989,2363,-6106,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
0.999,2363,-6106,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.009,2524,6773,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.019,2524,6773,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.029,2372,-6010,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.039,2372,-6010,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.050,2544,7293,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.059,2544,7293,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.069,2544,7293,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.079,2386,-6283,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.089,2386,-6283,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.099,2542,6609,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.109,2542,6609,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.119,2542,6609,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.129,2388,-6131,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.139,2388,-6131,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.149,2547,6751,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.159,2547,6751,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.169,2547,6751,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.179,2418,-5199,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.189,2418,-5199,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.199,2630,9292,156.4,100.0,0,12.15,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.209,2630,9292,156.4,100.0,0,12.16,1.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.219,2487,-5928,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.229,2487,-5928,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.239,2487,-5928,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.249,2633,6408,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.259,2633,6408,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.269,2471,-6672,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.279,2471,-6672,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.289,2628,6877,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.299,2628,6877,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.309,2628,6877,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.319,2465,-6698,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.329,2465,-6698,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.339,2616,6585,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.349,2616,6585,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.359,2616,6585,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.369,2464,-6243,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.379,2464,-6243,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.389,2623,6952,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.399,2623,6952,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.409,2469,-6337,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.419,2469,-6337,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.429,2469,-6337,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.439,2617,6456,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.449,2617,6456,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.459,2466,-6206,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.469,2466,-6206,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.479,2635,7424,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.489,2635,7424,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.499,2635,7424,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.509,2487,-6135,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.519,2487,-6135,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.529,2652,7293,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.539,2652,7293,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.549,2504,-6176,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.559,2504,-6176,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.569,2504,-6176,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.579,2667,7247,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.589,2667,7247,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.599,2523,-6055,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.609,2523,-6055,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.619,2680,7013,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.629,2680,7013,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.639,2680,7013,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.649,2546,-5688,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.659,2546,-5688,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.669,2704,7122,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.679,2704,7122,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.689,2563,-6024,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.699,2563,-6024,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.709,2722,7214,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.719,2722,7214,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.729,2722,7214,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.739,2575,-6310,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.749,2575,-6310,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.759,2743,7681,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.769,2743,7681,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.779,2591,-6566,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.789,2591,-6566,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.799,2757,7629,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.809,2757,7629,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.819,2757,7629,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.829,2619,-6024,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.839,2619,-6024,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.849,2780,7461,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.859,2780,7461,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.869,2652,-5657,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.879,2652,-5657,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.889,2821,7946,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.899,2821,7946,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.909,2688,-5960,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.919,2688,-5960,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.929,2845,7444,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.939,2845,7444,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.949,2845,7444,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.959,2699,-6569,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.969,2699,-6569,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.979,2858,7575,156.4,100.0,0,12.16,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.989,2858,7575,156.4,100.0,0,12.17,1.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
1.999,2720,-6256,156.4,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.009,2720,-6256,156.4,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.019,2880,7680,156.4,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.029,2880,7680,156.4,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.039,2742,-6307,156.4,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.049,2742,-6307,156.4,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.059,2900,7638,156.4,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.069,2900,7638,156.4,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.079,2766,7638,156.4,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.089,2766,-6177,156.4,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.099,2766,-6177,156.4,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.109,2933,8163,156.4,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.119,2933,8163,156.4,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.129,2798,-6295,156.4,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.139,2798,-6295,156.4,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.149,2962,8096,156.4,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.159,2962,8096,156.4,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.169,2835,-6001,156.4,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.179,2835,-6001,156.4,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.189,3012,8887,156.4,100.0,0,12.17,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.199,3012,8887,156.4,100.0,0,12.18,1.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.209,2867,-6930,156.4,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.219,2867,-6930,156.4,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.229,3026,8020,156.4,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.239,3026,8020,156.4,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.249,2895,-6322,156.4,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.259,2895,-6322,156.4,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.269,3077,9335,156.4,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.279,3077,9335,156.4,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.289,2948,-6338,156.4,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.299,2948,-6338,156.4,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.309,3102,7962,156.4,100.0,0,12.18,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.319,3102,7962,156.4,100.0,0,12.19,1.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.329,2950,-7474,156.4,100.0,0,12.19,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.339,2950,-7474,156.4,100.0,0,12.19,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.349,3112,8403,156.4,100.0,0,12.19,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.359,3112,8403,156.4,100.0,0,12.19,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.369,3064,-2451,156.4,100.0,0,12.19,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.379,3064,-2451,156.4,100.0,0,12.19,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.389,3232,9051,156.4,100.0,0,12.19,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.399,3232,9051,156.4,100.0,0,12.19,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.409,3068,-8386,156.4,100.0,0,12.19,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.419,3191,-8386,156.4,100.0,0,12.19,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.429,3191,6543,156.4,100.0,0,12.19,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.439,3060,-6682,156.4,100.0,0,12.19,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.449,3060,-6682,156.4,100.0,0,12.19,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
2.459,3204,7690,156.4,100.0,0,12.19,0.0,12.46,11.60,0.50,100,49,0,2,0,0,0,
