Time (sec),RPM,RPM Rate (RPM/sec),Coolant Temp (F),TPS (%),TPS Rate (%/sec),MAP (psi),MAP Rate (psi/sec),Barometer (psi),Battery Volt (V),Lambda Measured,Starting Compensation - Fuel (%),System Temperature (F),System Error,System Status,Charge Time Clip,Open Time Clip,Coil OverCurrent,
0.349,1977,10709,149.2,100.0,0,12.13,0.0,12.44,11.80,1.08,122,50,0,2,0,0,0,
0.359,1977,10709,149.2,100.0,0,12.13,0.0,12.44,11.80,1.08,122,50,0,2,0,0,0,
0.369,1977,10709,149.2,100.0,0,12.13,0.0,12.44,11.80,1.08,122,50,0,2,0,0,0,
0.379,1908,-2194,149.2,100.0,0,12.13,0.0,12.44,11.80,1.03,120,50,0,2,0,0,0,
0.389,1908,-2194,149.2,100.0,0,12.13,0.0,12.44,11.80,0.76,120,50,0,2,0,0,0,
0.400,2234,12141,149.2,100.0,0,12.13,0.0,12.44,11.80,0.76,118,50,0,2,0,0,0,
0.409,2234,12141,149.2,100.0,0,12.13,0.0,12.44,11.80,0.76,118,50,0,2,0,0,0,
0.419,2234,12141,149.2,100.0,0,12.13,0.0,12.44,11.80,0.76,118,50,0,2,0,0,0,
0.429,2220,-518,149.2,100.0,0,12.13,0.0,12.44,11.80,0.76,117,50,0,2,0,0,0,
0.439,2220,-518,149.2,100.0,0,12.13,0.0,12.44,11.80,0.76,117,50,0,2,0,0,0,
0.449,2220,-518,149.2,100.0,0,12.13,0.0,12.44,11.80,0.76,117,50,0,2,0,0,0,
0.459,2515,12367,149.2,100.0,0,12.13,0.0,12.44,11.80,0.76,115,50,0,2,0,0,0,
0.469,2515,12367,149.2,100.0,0,12.13,0.0,12.44,11.80,0.77,115,50,0,2,0,0,0,
0.479,2504,-459,149.2,100.0,0,12.13,0.0,12.44,11.70,0.77,113,50,0,2,0,0,0,
0.489,2504,-459,149.2,100.0,0,12.13,0.0,12.44,11.80,0.77,113,50,0,2,0,0,0,
0.499,2778,12686,149.2,100.0,0,12.13,0.0,12.44,11.80,0.77,111,50,0,2,0,0,0,
0.509,2778,12686,149.2,100.0,0,12.14,1.0,12.44,11.80,0.77,111,50,0,2,0,0,0,
0.519,2757,-965,149.2,100.0,0,12.14,0.0,12.44,11.80,0.77,109,50,0,2,0,0,0,
0.529,2757,-965,149.2,100.0,0,12.14,0.0,12.44,11.80,0.77,109,50,0,2,0,0,0,
0.539,2916,7727,149.2,100.0,0,12.14,0.0,12.44,11.80,0.77,107,50,0,2,0,0,0,
0.549,2916,7727,149.2,100.0,0,12.14,0.0,12.44,11.70,0.76,107,50,0,2,0,0,0,
0.559,2916,7727,149.2,100.0,0,12.14,0.0,12.44,11.80,0.76,107,50,0,2,0,0,0,
0.569,2730,-8463,149.2,100.0,0,12.14,0.0,12.44,11.70,0.76,106,50,0,2,0,0,0,
0.579,2730,-8463,149.2,100.0,0,12.14,0.0,12.44,11.80,0.76,106,50,0,2,0,0,0,
0.589,2850,5701,149.2,100.0,0,12.14,0.0,12.44,11.70,0.76,104,50,0,2,0,0,0,
0.599,2850,5701,149.2,100.0,0,12.14,0.0,12.44,11.80,0.76,104,50,0,2,0,0,0,
0.609,2693,-7048,149.2,100.0,0,12.14,0.0,12.44,11.70,0.76,102,50,0,2,0,0,0,
0.619,2693,-7048,149.2,100.0,0,12.14,0.0,12.44,11.80,0.76,102,50,0,2,0,0,0,
0.629,2834,6660,149.2,100.0,0,12.14,0.0,12.44,11.70,0.77,100,50,0,2,0,0,0,
0.639,2834,6660,149.2,100.0,0,12.14,0.0,12.44,11.70,0.78,100,50,0,2,0,0,0,
0.649,2677,-7006,149.2,100.0,0,12.14,0.0,12.44,11.70,0.77,100,50,0,2,0,0,0,
0.659,2677,-7006,149.2,100.0,0,12.14,0.0,12.44,11.70,0.78,100,50,0,2,0,0,0,
0.669,2814,6425,149.2,100.0,0,12.14,0.0,12.44,11.70,0.78,100,50,0,2,0,0,0,
0.679,2814,6425,149.2,100.0,0,12.14,0.0,12.44,11.70,0.78,100,50,0,2,0,0,0,
0.689,2814,6425,149.2,100.0,0,12.14,0.0,12.44,11.70,0.77,100,50,0,2,0,0,0,
0.699,2664,-6661,149.2,100.0,0,12.14,0.0,12.44,11.70,0.78,100,50,0,2,0,0,0,
0.709,2664,-6661,149.2,100.0,0,12.14,0.0,12.44,11.70,0.78,100,50,0,2,0,0,0,
0.719,2814,7035,149.2,100.0,0,12.14,0.0,12.44,11.70,0.80,100,50,0,2,0,0,0,
0.729,2814,7035,149.2,100.0,0,12.15,1.0,12.44,11.70,0.80,100,50,0,2,0,0,0,
0.739,2667,-6535,149.2,100.0,0,12.15,0.0,12.44,11.70,0.80,100,50,0,2,0,0,0,
0.749,2667,-6535,149.2,100.0,0,12.15,0.0,12.44,11.70,0.80,100,50,0,2,0,0,0,
0.759,2816,6993,149.2,100.0,0,12.15,0.0,12.44,11.70,0.80,100,50,0,2,0,0,0,
0.769,2816,6993,149.2,100.0,0,12.15,0.0,12.44,11.70,0.80,100,50,0,2,0,0,0,
0.779,2674,-6330,149.2,100.0,0,12.15,0.0,12.44,11.70,0.79,100,50,0,2,0,0,0,
0.789,2674,-6330,149.2,100.0,0,12.15,0.0,12.44,11.70,0.80,100,50,0,2,0,0,0,
0.800,2835,7607,149.2,100.0,0,12.15,0.0,12.44,11.70,0.82,100,50,0,2,0,0,0,
0.809,2835,7607,149.2,100.0,0,12.15,0.0,12.44,11.70,0.83,100,50,0,2,0,0,0,
0.819,2835,7607,149.2,100.0,0,12.15,0.0,12.44,11.70,0.82,100,50,0,2,0,0,0,
0.829,2700,-6076,149.2,100.0,0,12.15,0.0,12.44,11.70,0.83,100,50,0,2,0,0,0,
0.839,2700,-6076,149.2,100.0,0,12.15,0.0,12.44,11.70,0.82,100,50,0,2,0,0,0,
0.849,2866,7930,149.2,100.0,0,12.15,0.0,12.44,11.70,0.82,100,50,0,2,0,0,0,
0.859,2866,7930,149.2,100.0,0,12.16,1.0,12.44,11.70,0.83,100,50,0,2,0,0,0,
0.869,2723,-6492,149.2,100.0,0,12.16,0.0,12.44,11.70,0.82,100,50,0,2,0,0,0,
0.879,2723,-6492,149.2,100.0,0,12.16,0.0,12.44,11.70,0.84,100,50,0,2,0,0,0,
0.889,2879,7485,149.2,100.0,0,12.16,0.0,12.44,11.70,0.84,100,50,0,2,0,0,0,
0.899,2879,7485,149.2,100.0,0,12.16,0.0,12.44,11.70,0.84,100,50,0,2,0,0,0,
0.909,2739,-6391,149.2,100.0,0,12.16,0.0,12.44,11.70,0.84,100,50,0,2,0,0,0,
0.919,2739,-6391,149.2,100.0,0,12.16,0.0,12.44,11.70,0.84,100,50,0,2,0,0,0,
0.929,2909,8243,149.2,100.0,0,12.16,0.0,12.44,11.70,0.84,100,50,0,2,0,0,0,
0.939,2909,8243,149.2,100.0,0,12.16,0.0,12.44,11.70,0.84,100,50,0,2,0,0,0,
0.949,2784,-5802,149.2,100.0,0,12.16,0.0,12.44,11.70,0.84,100,50,0,2,0,0,0,
0.959,2784,-5802,149.2,100.0,0,12.16,0.0,12.44,11.70,0.85,100,50,0,2,0,0,0,
0.969,2942,-5802,149.2,100.0,0,12.16,0.0,12.44,11.70,0.84,100,50,0,2,0,0,0,
0.979,2942,7748,149.2,100.0,0,12.16,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
0.989,2942,7748,149.2,100.0,0,12.16,0.0,12.44,11.70,0.84,100,50,0,2,0,0,0,
0.999,2798,-6715,149.2,100.0,0,12.16,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
1.009,2798,-6715,149.2,100.0,0,12.16,0.0,12.44,11.70,0.85,100,50,0,2,0,0,0,
1.019,2954,7682,149.2,100.0,0,12.16,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
1.029,2954,7682,149.2,100.0,0,12.16,0.0,12.44,11.70,0.84,100,50,0,2,0,0,0,
1.039,2872,-3925,149.2,100.0,0,12.16,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.049,2872,-3925,149.2,100.0,0,12.16,0.0,12.44,11.70,0.84,100,50,0,2,0,0,0,
1.059,3069,10079,149.2,100.0,0,12.16,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.069,3069,10079,149.2,100.0,0,12.16,0.0,12.44,11.70,0.84,100,50,0,2,0,0,0,
1.079,2933,-6648,149.2,100.0,0,12.16,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.089,2933,-6648,149.2,100.0,0,12.16,0.0,12.44,11.70,0.84,100,50,0,2,0,0,0,
1.099,3058,6371,149.2,100.0,0,12.16,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.109,3058,6371,149.2,100.0,0,12.16,0.0,12.44,11.70,0.84,100,50,0,2,0,0,0,
1.119,2935,-6016,149.2,100.0,0,12.16,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.129,2935,-6016,149.2,100.0,0,12.16,0.0,12.44,11.70,0.84,100,50,0,2,0,0,0,
1.139,3105,8799,149.2,100.0,0,12.16,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.149,3105,8799,149.2,100.0,0,12.16,0.0,12.44,11.70,0.84,100,50,0,2,0,0,0,
1.159,2955,-7388,149.2,100.0,0,12.16,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.169,2955,-7388,149.2,100.0,0,12.16,0.0,12.44,11.70,0.84,100,50,0,2,0,0,0,
1.179,3080,6417,149.2,100.0,0,12.16,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.189,3080,6417,149.2,100.0,0,12.16,0.0,12.44,11.70,0.84,100,50,0,2,0,0,0,
1.199,2928,-7418,149.2,100.0,0,12.16,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.209,2928,-7418,149.2,100.0,0,12.16,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
1.219,3091,8397,149.2,100.0,0,12.16,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
1.229,3091,8397,149.2,100.0,0,12.16,0.0,12.44,11.70,0.85,100,50,0,2,0,0,0,
1.239,2989,-5081,149.2,100.0,0,12.16,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
1.249,2989,-5081,149.2,100.0,0,12.16,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
1.259,3153,8620,149.2,100.0,0,12.16,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
1.269,3153,8620,149.2,100.0,0,12.16,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
1.279,3032,-6115,149.2,100.0,0,12.16,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
1.290,3170,7291,149.2,100.0,0,12.16,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.299,3170,7291,149.2,100.0,0,12.16,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.310,3027,-7214,149.2,100.0,0,12.16,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.319,3027,-7214,149.2,100.0,0,12.16,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.329,3197,9060,149.2,100.0,0,12.16,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.339,3197,9060,149.2,100.0,0,12.16,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.349,3090,-5511,149.2,100.0,0,12.16,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.359,3090,-5511,149.2,100.0,0,12.16,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.369,3277,10214,149.2,100.0,0,12.16,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.379,3277,10214,149.2,100.0,0,12.16,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
1.389,3125,-7916,149.2,100.0,0,12.16,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.399,3125,-7916,149.2,100.0,0,12.16,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
1.409,3253,6941,149.2,100.0,0,12.16,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.419,3253,6941,149.2,100.0,0,12.17,1.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.429,3144,-5712,149.2,100.0,0,12.17,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.439,3144,-5712,149.2,100.0,0,12.17,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.449,3327,10148,149.2,100.0,0,12.17,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
1.460,3203,-6620,149.2,100.0,0,12.17,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
1.469,3203,-6620,149.2,100.0,0,12.17,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
1.479,3321,6532,149.2,100.0,0,12.17,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.489,3321,6532,149.2,100.0,0,12.17,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
1.499,3165,-8231,149.2,100.0,0,12.17,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.509,3165,-8231,149.2,100.0,0,12.17,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
1.519,3324,8809,149.2,100.0,0,12.17,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
1.529,3324,8809,149.2,100.0,0,12.18,1.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
1.539,3251,-3956,149.2,100.0,0,12.18,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.549,3251,-3956,149.2,100.0,0,12.18,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.559,3430,10234,149.2,100.0,0,12.18,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.569,3267,-8875,149.2,100.0,0,12.18,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.579,3267,-8875,149.2,100.0,0,12.18,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.589,3391,7008,149.2,100.0,0,12.18,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.599,3391,7008,149.2,100.0,0,12.18,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.609,3301,-4952,149.2,100.0,0,12.18,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.619,3301,-4952,149.2,100.0,0,12.18,0.0,12.44,11.60,0.83,100,50,0,2,0,0,0,
1.629,3479,10321,149.2,100.0,0,12.18,0.0,12.44,11.60,0.83,100,50,0,2,0,0,0,
1.639,3344,-7525,149.2,100.0,0,12.18,0.0,12.44,11.60,0.82,100,50,0,2,0,0,0,
1.649,3344,-7525,149.2,100.0,0,12.18,0.0,12.44,11.60,0.83,100,50,0,2,0,0,0,
1.659,3469,7228,149.2,100.0,0,12.18,0.0,12.44,11.60,0.82,100,50,0,2,0,0,0,
1.669,3469,7228,149.2,100.0,0,12.18,0.0,12.44,11.60,0.83,100,50,0,2,0,0,0,
1.679,3329,-7769,149.2,100.0,0,12.18,0.0,12.44,11.60,0.82,100,50,0,2,0,0,0,
1.689,3329,-7769,149.2,100.0,0,12.18,0.0,12.44,11.60,0.83,100,50,0,2,0,0,0,
1.699,3475,8456,149.2,100.0,0,12.18,0.0,12.44,11.60,0.83,100,50,0,2,0,0,0,
1.709,3475,8456,149.2,100.0,0,12.18,0.0,12.44,11.60,0.83,100,50,0,2,0,0,0,
1.719,3350,-6979,149.2,100.0,0,12.18,0.0,12.44,11.60,0.83,100,50,0,2,0,0,0,
1.729,3510,9361,149.2,100.0,0,12.18,0.0,12.44,11.60,0.83,100,50,0,2,0,0,0,
1.739,3510,9361,149.2,100.0,0,12.18,0.0,12.44,11.60,0.83,100,50,0,2,0,0,0,
1.749,3425,-4852,149.2,100.0,0,12.18,0.0,12.44,11.60,0.83,100,50,0,2,0,0,0,
1.759,3425,-4852,149.2,100.0,0,12.18,0.0,12.44,11.60,0.83,100,50,0,2,0,0,0,
1.769,3600,10500,149.2,100.0,0,12.18,0.0,12.44,11.60,0.83,100,50,0,2,0,0,0,
1.779,3498,-5946,149.2,100.0,0,12.18,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.789,3498,-5946,149.2,100.0,0,12.18,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.799,3619,7298,149.2,100.0,0,12.18,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.809,3619,7298,149.2,100.0,0,12.18,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.819,3469,-8672,149.2,100.0,0,12.18,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.830,3583,6808,149.2,100.0,0,12.18,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.839,3583,6808,149.2,100.0,0,12.18,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.849,3468,-6647,149.2,100.0,0,12.18,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.859,3468,-6647,149.2,100.0,0,12.18,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.869,3656,11457,149.2,100.0,0,12.18,0.0,12.44,11.60,0.83,100,50,0,2,0,0,0,
1.879,3560,11457,149.2,100.0,0,12.18,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.889,3560,-5696,149.2,100.0,0,12.18,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.899,3703,8827,149.2,100.0,0,12.18,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.909,3703,8827,149.2,100.0,0,12.18,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.919,3581,-7282,149.2,100.0,0,12.18,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.929,3726,9005,149.2,100.0,0,12.18,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
1.939,3726,9005,149.2,100.0,0,12.18,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
1.949,3571,-9227,149.2,100.0,0,12.18,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
1.959,3571,-9227,149.2,100.0,0,12.18,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
1.969,3677,6496,149.2,100.0,0,12.18,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
1.979,3548,-7630,149.2,100.0,0,12.18,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
1.989,3548,-7630,149.2,100.0,0,12.18,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
1.999,3700,9375,149.2,100.0,0,12.18,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
2.009,3700,9375,149.2,100.0,0,12.19,1.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
2.019,3647,-3221,149.2,100.0,0,12.19,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
2.029,3836,12086,149.2,100.0,0,12.19,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
2.039,3836,12086,149.2,100.0,0,12.19,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
2.049,3737,-6166,149.2,100.0,0,12.19,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
2.059,3860,7914,149.2,100.0,0,12.19,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
2.069,3860,7914,149.2,100.0,0,12.19,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
2.079,3736,-7721,149.2,100.0,0,12.19,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
2.089,3736,-7721,149.2,100.0,0,12.19,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
2.099,3852,7447,149.2,100.0,0,12.19,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
2.109,3703,-9197,149.2,100.0,0,12.19,0.0,12.44,11.60,0.83,100,50,0,2,0,0,0,
2.119,3703,-9197,149.2,100.0,0,12.19,0.0,12.44,11.60,0.83,100,50,0,2,0,0,0,
2.129,3837,8570,149.2,100.0,0,12.19,0.0,12.44,11.60,0.83,100,50,0,2,0,0,0,
2.139,3730,-6653,149.2,100.0,0,12.19,0.0,12.44,11.60,0.83,100,50,0,2,0,0,0,
2.149,3730,-6653,149.2,100.0,0,12.19,0.0,12.44,11.60,0.83,100,50,0,2,0,0,0,
2.159,3882,9836,149.2,100.0,0,12.19,0.0,12.44,11.60,0.83,100,50,0,2,0,0,0,
2.169,3788,-5935,149.2,100.0,0,12.19,0.0,12.44,11.60,0.83,100,50,0,2,0,0,0,
2.179,3788,-5935,149.2,100.0,0,12.19,0.0,12.44,11.60,0.83,100,50,0,2,0,0,0,
2.189,3933,9506,149.2,100.0,0,12.19,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
2.199,3933,9506,149.2,100.0,0,12.19,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
2.209,3818,-7319,149.2,100.0,0,12.19,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
2.219,3948,8554,149.2,100.0,0,12.19,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
2.229,3948,8554,149.2,100.0,0,12.19,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
2.239,3847,-6476,149.2,100.0,0,12.19,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
2.249,3978,8687,149.2,100.0,0,12.19,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
2.259,3978,8687,149.2,100.0,0,12.19,0.0,12.44,11.60,0.84,100,50,0,2,0,0,0,
2.269,3868,-7092,149.2,100.0,0,12.19,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
2.279,3998,8663,149.2,100.0,0,12.19,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
2.289,3998,8663,149.2,100.0,0,12.19,0.0,12.44,11.60,0.86,100,50,0,2,0,0,0,
2.299,3892,-6877,149.2,100.0,0,12.19,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
2.309,4027,9061,149.2,100.0,0,12.19,0.0,12.44,11.60,0.86,100,50,0,2,0,0,0,
2.319,4027,9061,149.2,100.0,0,12.19,0.0,12.44,11.60,0.86,100,50,0,2,0,0,0,
2.329,3927,-6545,149.2,100.0,0,12.19,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
2.339,4037,7401,149.2,100.0,0,12.19,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
2.349,4037,7401,149.2,100.0,0,12.19,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
2.359,3921,-7581,149.2,100.0,0,12.19,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
2.369,4056,9126,149.2,100.0,0,12.19,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
2.379,4056,9126,149.2,100.0,0,12.19,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
2.389,3975,-5367,149.2,100.0,0,12.19,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
2.399,4109,9178,149.2,100.0,0,12.19,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
2.409,4109,9178,149.2,100.0,0,12.19,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
2.419,4028,-5438,149.2,100.0,0,12.19,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
2.429,4158,9011,149.2,100.0,0,12.19,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
2.439,4158,9011,149.2,100.0,0,12.19,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
2.449,4032,-8469,149.2,100.0,0,12.19,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
2.459,4131,6816,149.2,100.0,0,12.19,0.0,12.44,11.60,0.85,100,50,0,2,0,0,0,
