Time (sec),RPM,RPM Rate (RPM/sec),Coolant Temp (F),TPS (%),TPS Rate (%/sec),MAP (psi),MAP Rate (psi/sec),Barometer (psi),Battery Volt (V),Lambda Measured,Starting Compensation - Fuel (%),System Temperature (F),System Error,System Status,Charge Time Clip,Open Time Clip,Coil OverCurrent,
1.039,2938,7149,152.8,100.0,0,12.17,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.049,2797,-6574,152.8,100.0,0,12.17,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.059,2797,-6574,152.8,100.0,0,12.17,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.069,2961,8095,152.8,100.0,0,12.17,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.079,2961,8095,152.8,100.0,0,12.17,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.089,2833,-6043,152.8,100.0,0,12.17,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.099,2833,-6043,152.8,100.0,0,12.17,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.109,2996,8141,152.8,100.0,0,12.17,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.119,2996,8141,152.8,100.0,0,12.18,1.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.129,2866,-6210,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.139,2866,-6210,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.149,3026,8071,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.159,3026,8071,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.169,2892,-6460,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.179,2892,-6460,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.189,3051,8086,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.199,3051,8086,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.209,2930,-5909,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.219,2930,-5909,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.229,3088,8134,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.239,3088,8134,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.249,2952,-6692,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.259,2952,-6692,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.269,3110,8190,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.279,3110,8190,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.289,2998,-5597,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.299,2998,-5597,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.309,3165,8810,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.319,3165,8810,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.329,3029,-6865,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.339,3029,-6865,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.349,3185,8281,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.359,3185,8281,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.369,3050,-6863,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.379,3050,-6863,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.389,3217,8955,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.400,3100,-6045,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.409,3100,-6045,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.419,3259,8638,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.429,3259,8638,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.439,3121,-7180,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.449,3121,-7180,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.459,3272,8236,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.469,3272,8236,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.479,3153,-6255,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.489,3153,-6255,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.499,3325,9532,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.509,3325,9532,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.519,3199,-6719,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.530,3352,8549,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.539,3352,8549,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.549,3233,-6413,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.559,3233,-6413,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.569,3401,9523,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.579,3401,9523,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.589,3277,-6773,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.599,3277,-6773,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.609,3428,8629,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.620,3293,-7409,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.629,3293,-7409,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.639,3440,8430,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.649,3440,8430,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.659,3320,-6641,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.669,3320,-6641,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.679,3474,8918,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.689,3372,8918,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.699,3372,-5732,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.709,3544,10160,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.719,3544,10160,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.729,3414,-7398,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.739,3414,-7398,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.749,3539,7373,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.759,3423,-6617,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.769,3423,-6617,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.779,3571,8810,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.789,3571,8810,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.799,3459,-6457,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.809,3608,-6457,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.819,3608,8961,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.829,3501,-6245,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.839,3501,-6245,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.849,3654,9318,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.859,3654,9318,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.869,3537,-6897,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.879,3678,8645,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.889,3678,8645,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.899,3552,-7460,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.909,3689,8423,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.919,3689,8423,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.929,3577,-6677,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.939,3577,-6677,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.949,3730,9511,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.960,3633,-5873,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.969,3633,-5873,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.979,3784,9524,152.8,100.0,0,12.18,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.989,3784,9524,152.8,100.0,0,12.19,1.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
1.999,3672,-6854,152.8,100.0,0,12.19,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.009,3807,8567,152.8,100.0,0,12.19,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.019,3807,8567,152.8,100.0,0,12.19,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.029,3686,-7434,152.8,100.0,0,12.19,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.040,3812,8005,152.8,100.0,0,12.19,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.049,3812,8005,152.8,100.0,0,12.19,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.059,3699,-6967,152.8,100.0,0,12.19,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.069,3699,-6967,152.8,100.0,0,12.19,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.079,3836,8761,152.8,100.0,0,12.19,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.089,3736,-6228,152.8,100.0,0,12.19,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.099,3736,-6228,152.8,100.0,0,12.19,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.109,3887,9783,152.8,100.0,0,12.19,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.119,3794,-5882,152.8,100.0,0,12.19,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.129,3794,-5882,152.8,100.0,0,12.19,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.139,3951,10339,152.8,100.0,0,12.19,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.150,3850,-6481,152.8,100.0,0,12.19,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.159,3850,-6481,152.8,100.0,0,12.19,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.169,3968,7805,152.8,100.0,0,12.19,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.179,3828,7805,152.8,100.0,0,12.19,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.189,3828,-8933,152.8,100.0,0,12.19,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.199,3937,7153,152.8,100.0,0,12.19,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.209,3937,7153,152.8,100.0,0,12.20,1.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.219,3836,-6458,152.8,100.0,0,12.20,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.229,3985,9898,152.8,100.0,0,12.20,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.239,3985,9898,152.8,100.0,0,12.20,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.249,3904,-5270,152.8,100.0,0,12.20,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.259,4047,9646,152.8,100.0,0,12.20,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.269,4047,9646,152.8,100.0,0,12.20,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.279,3952,-6258,152.8,100.0,0,12.20,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.289,4080,8705,152.8,100.0,0,12.20,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.299,4080,8705,152.8,100.0,0,12.20,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.309,3982,-6504,152.8,100.0,0,12.20,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.319,4079,6595,152.8,100.0,0,12.20,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.329,4079,6595,152.8,100.0,0,12.20,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.339,3943,-8937,152.8,100.0,0,12.20,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.349,4059,7849,152.8,100.0,0,12.20,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.359,4059,7849,152.8,100.0,0,12.21,1.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.369,3971,-5825,152.8,100.0,0,12.21,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.379,4126,10661,152.8,100.0,0,12.21,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.389,4080,10661,152.8,100.0,0,12.21,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.399,4080,-3128,152.8,100.0,0,12.21,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.409,4228,10430,152.8,100.0,0,12.21,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.419,4128,-6880,152.8,100.0,0,12.21,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.429,4128,-6880,152.8,100.0,0,12.21,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.439,4239,7843,152.8,100.0,0,12.21,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.449,4105,-9168,152.8,100.0,0,12.21,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
2.459,4105,-9168,152.8,100.0,0,12.21,0.0,12.46,11.60,0.50,100,50,0,2,0,0,0,
